itemcode,division,revenue_type,status,jobcode,customer_segment,manufacturing_type,productID,typeOfSale,forecast_date,createDate,PODate,cost,qty
CT-F-99-020510,PEM107,Omni Channel,Actual,CT250253,Contractor,MTS,P46076,Sale,2026-08-19,2026-06-22,2026-06-22,26298.24,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-08-19,2026-06-22,2026-06-22,18400.45,1.0
CT-F-99-020524,PEM107,Omni Channel,Actual,CT260149,Contractor,MTS,P45905,Sale,2026-07-31,2026-06-22,2026-06-22,40582.05,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-31,2026-06-22,2026-06-22,18400.45,1.0
CT-F-99-020508,PEM107,Omni Channel,Actual,CT260121,Contractor,MTS,P46075,Sale,2026-08-06,2026-06-22,2026-06-22,24741.72,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-08-06,2026-06-22,2026-06-22,18400.45,1.0
CT-F-99-020506,PEM107,Omni Channel,Actual,CT260116,Contractor,MTS,P46073,Sale,2026-06-24,2026-06-22,2026-06-22,22386.72,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-06-24,2026-06-22,2026-06-22,18400.45,1.0
CT-F-99-020503,PEM107,Omni Channel,Actual,CT260065,Contractor,MTS,P46070,Sale,2026-08-31,2026-06-23,2026-06-23,20153.52,3.0
CT-F-99-020505,PEM107,Omni Channel,Actual,CT260072,Contractor,MTS,P46072,Sale,2026-06-24,2026-06-23,2026-06-23,20431.74,3.0
VT-F-99-010202,PEM107,Omni Channel,Actual,VT260084,Cambodia,MTO,P45854,Sale,2026-08-24,2026-06-23,2026-06-23,94837.1,10.0
RS-F-99-041035,PEM107,Omni Channel,MPS,RS260214,Cambodia,MTO,P51312,Sale,2026-09-25,2026-06-23,2026-06-23,125561.76,12.0
RS-F-99-041006,PEM107,Omni Channel,Actual,RS260213,Cambodia,MTO,P51318,Sale,2026-08-24,2026-06-23,2026-06-23,158526.0,15.0
CT-F-99-020506,PEM107,Omni Channel,Actual,CT260116,Smart Shop,MTS,P46073,Sale,2026-06-26,2026-06-23,2026-06-23,14924.48,2.0
CT-F-99-020528,PEM107,Omni Channel,Actual,CT260111,private company,MTS,P45962,Sale,2026-07-24,2026-06-23,2026-06-23,45117.36,3.0
CT-F-99-020504,PEM107,Omni Channel,Actual,CT260114,Contractor,MTS,P46071,Sale,2026-06-25,2026-06-23,2026-06-23,21308.01,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-06,2026-06-24,2026-06-24,18400.45,1.0
CT-F-99-020506,PEM107,Omni Channel,Actual,CT260141,Contractor,MTS,P46073,Sale,2026-07-06,2026-06-24,2026-06-24,22386.72,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-31,2026-06-24,2026-06-24,18400.45,1.0
CT-F-99-020506,PEM107,Omni Channel,Actual,CT260141,Contractor,MTS,P46073,Sale,2026-07-31,2026-06-24,2026-06-24,22386.72,3.0
CT-F-99-020503,PEM107,Omni Channel,Actual,CT260065,Contractor,MTS,P46070,Sale,2026-06-26,2026-06-24,2026-06-24,20153.52,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-06-26,2026-06-24,2026-06-24,18400.45,1.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,,MTS,P45906,Sale,2026-07-24,2026-06-24,2026-06-24,18063.45,1.0
CT-F-99-020508,PEM107,Omni Channel,Actual,CT260121,Dealer,MTS,P46075,Sale,2026-07-10,2026-06-24,2026-06-24,24741.72,3.0
CT-F-99-020726,PEM107,Omni Channel,Actual,CT260166,Contractor,MTO,P46037,Sale,2026-09-01,2026-06-24,2026-06-24,41828.04,3.0
VT-F-99-010819,PEM107,Omni Channel,Actual,VT260039,Contractor,MTS,P46038,Sale,2026-09-01,2026-06-24,2026-06-24,22479.04,1.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-03,2026-06-24,2026-06-24,18400.45,1.0
CT-F-99-020504,PEM107,Omni Channel,Actual,CT260139,Contractor,MTS,P46071,Sale,2026-07-03,2026-06-24,2026-06-24,21180.78,3.0
CT-F-99-020508,PEM107,Omni Channel,Actual,CT260121,,MTS,P46075,Sale,2026-07-24,2026-06-24,2026-06-24,24741.72,3.0
CT-F-99-020503,PEM107,Omni Channel,Actual,CT250309,Contractor,MTS,P46070,Sale,2026-06-25,2026-06-24,2026-06-24,13435.68,2.0
VT-F-99-010203,PEM107,Omni Channel,Actual,VT260036,Contractor,MTS,P47174,Sale,2026-06-25,2026-06-24,2026-06-24,16029.16,2.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050 ,Contractor,MTS,P45906,Sale,2026-07-03,2026-06-25,2026-06-25,18400.45,1.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050 ,Contractor,MTS,P45906,Sale,2026-08-21,2026-06-25,2026-06-25,18400.45,1.0
CT-F-99-020530,PEM107,Omni Channel,Actual,CT260126 ,Contractor,MTS,P45966,Sale,2026-08-21,2026-06-25,2026-06-25,45852.87,3.0
RS-F-99-041001,PEM107,Omni Channel,Actual,RS260155,Cambodia,MTO,P51313,Sale,2026-07-30,2026-05-18,2026-05-18,99578.8,10.0
RS-F-99-041002,PEM107,Omni Channel,Actual,RS260156,Cambodia,MTO,P51314,Sale,2026-07-30,2026-05-18,2026-05-18,199157.6,20.0
RS-F-99-041033,PEM107,Omni Channel,Actual,RS260157,Cambodia,MTO,P48829,Sale,2026-07-30,2026-05-18,2026-05-18,96949.6,10.0
VT-F-99-010819,PEM107,Omni Channel,Actual,VT260039,End User,MTS,P46038,Sale,2026-07-22,2026-06-26,2026-06-26,22479.04,1.0
CT-F-99-020704,PEM107,Omni Channel,Actual,CT260167,End User,MTO,P46093,Sale,2026-07-22,2026-06-26,2026-06-26,22902.27,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,End User,MTS,P45906,Sale,2026-07-14,2026-06-26,2026-06-26,18400.45,1.0
CT-F-99-020504,PEM107,Omni Channel,Actual,CT260139,End User,MTS,P46071,Sale,2026-07-14,2026-06-26,2026-06-26,21180.78,3.0
RS-F-99-070005,PEM107,Omni Channel,Actual,RS260220,Foreign Industry,MTO,P45507,Sale,2026-09-10,2026-06-29,2026-06-29,9750.3,30.0
RS-F-99-070002,PEM107,Omni Channel,Actual,RS260221,Foreign Industry,MTO,P45535,Sale,2026-09-10,2026-06-29,2026-06-29,26100.6,60.0
RS-F-99-070003,PEM107,Omni Channel,MPS,RS260222,Foreign Industry,MTO,P45536,Sale,2026-11-16,2026-06-29,2026-06-29,53251.5,150.0
RS-F-99-070006,PEM107,Omni Channel,MPS,RS260223,Foreign Industry,MTO,P45676,Sale,2026-11-16,2026-06-29,2026-06-29,54751.5,150.0
CT-F-99-020508,PEM107,Omni Channel,Actual,CT260168,Foreign Industry,MTO,P45696,Sale,2026-08-06,2026-06-29,2026-06-29,32988.96,4.0
CT-F-99-020506,PEM107,Omni Channel,Actual,CT260169,Foreign Industry,MTO,P46073,Sale,2026-09-10,2026-06-29,2026-06-29,89546.88,12.0
RS-F-99-070002,PEM107,Omni Channel,Actual,,Smart Shop,MTS,P46106,Sale,2026-07-01,2026-06-29,2026-06-29,1305.03,3.0
RS-F-99-070004,PEM107,Omni Channel,Actual,,Smart Shop,MTS,P46104,Sale,2026-07-01,2026-06-29,2026-06-29,945.03,3.0
VT-F-99-010615,PEM107,Omni Channel,Actual,VT250065,Dealer,MTO,P51718,Sale,2026-07-17,2025-06-27,2025-06-27,145644.24,6.0
CT-F-99-020503,PEM107,Omni Channel,Actual,CT260065,Contractor,MTS,P46070,Sale,2026-07-01,2026-06-30,2026-06-30,20153.52,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-01,2026-06-30,2026-06-30,18400.45,1.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-10,2026-06-30,2026-06-30,18400.45,1.0
CT-F-99-020504,PEM107,Omni Channel,Actual,CT260139,Contractor,MTS,P46071,Sale,2026-07-10,2026-06-30,2026-06-30,21180.78,3.0
CT-F-99-020502,PEM107,Omni Channel,Actual,CT260045,Dealer,MTS,P46069,Sale,2026-07-03,2026-06-30,2026-06-30,13978.44,2.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,End User,MTS,P45906,Sale,2026-07-08,2026-07-01,2026-07-01,18400.45,1.0
CT-F-99-020530,PEM107,Omni Channel,Actual,CT260106,End User,MTS,P45966,Sale,2026-07-08,2026-07-01,2026-07-01,45852.87,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-08,2026-07-01,2026-07-01,18400.45,1.0
CT-F-99-020504,PEM107,Omni Channel,Actual,CT260139,Contractor,MTS,P46071,Sale,2026-07-08,2026-07-01,2026-07-01,21180.78,3.0
CT-F-99-020502,PEM107,Omni Channel,Actual,CT260045,End User,MTS,P46069,Sale,2026-07-17,2026-07-01,2026-07-01,20967.66,3.0
VT-F-99-010722,PEM102,Omni Channel,Actual,SS260135,Contractor,MTS,P52486,Sale,2026-07-31,2026-07-01,2026-07-01,25808.75,1.0
CT-F-99-020504,PEM107,Omni Channel,Actual,CT260071,Smart Shop,MTS,P46071,Sale,2026-07-22,2026-07-01,2026-07-01,21180.78,3.0
CT-F-99-020505,PEM107,Omni Channel,Actual,CT260072,Contractor,MTS,P46072,Sale,2026-07-31,2026-07-01,2026-07-01,20431.74,3.0
RS-F-99-130011,PEM107,Omni Channel,Actual,RS260225,Contractor,MTO,P47211,Sale,2026-08-14,2026-07-01,2026-07-01,34713.74,2.0
CT-F-99-020524,PEM107,Omni Channel,Actual,CT260149,Contractor,MTS,P45905,Sale,2026-08-07,2026-07-01,2026-07-01,40582.05,3.0
CT-F-99-020510,PEM107,Omni Channel,Actual,CT250253,Smart Shop,MTS,P46076,Sale,2026-07-31,2026-07-02,2026-07-02,26298.24,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Smart Shop,MTS,P45906,Sale,2026-07-31,2026-07-02,2026-07-02,18400.45,1.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-23,2026-07-02,2026-07-02,18400.45,1.0
CT-F-99-020506,PEM107,Omni Channel,Actual,CT260141,Contractor,MTS,P46073,Sale,2026-07-23,2026-07-02,2026-07-02,22386.72,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-23,2026-07-02,2026-07-02,18400.45,1.0
CT-F-99-020530,PEM107,Omni Channel,Actual,"CT260126,CT260160",Contractor,MTS,P45966,Sale,2026-07-23,2026-07-02,2026-07-02,45852.87,3.0
CT-F-99-020503,PEM107,Omni Channel,Actual,CT260065,Contractor,MTS,P46070,Sale,2026-07-24,2026-07-02,2026-07-02,20153.52,3.0
CT-F-99-020524,PEM107,Omni Channel,Actual,CT260125,Contractor,MTS,P45905,Sale,2026-07-09,2026-07-02,2026-07-02,40582.05,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-09,2026-07-02,2026-07-02,18400.45,1.0
CT-F-99-020503,PEM107,Omni Channel,Actual,CT260065,Contractor,MTS,P46070,Sale,2026-07-08,2026-07-02,2026-07-02,40307.04,6.0
CT-F-99-020506,PEM107,Omni Channel,Actual,CT260141,Contractor,MTS,P46073,Sale,2026-07-08,2026-07-02,2026-07-02,22386.72,3.0
VT-F-99-010203,PEM107,Omni Channel,Actual,VT260036,Contractor,MTS,P47174,Sale,2026-07-08,2026-07-02,2026-07-02,40072.9,5.0
CT-F-99-020504,PEM107,Omni Channel,Actual,CT260139,Smart Shop,MTS,P46071,Sale,2026-07-10,2026-07-03,2026-07-03,21180.78,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Smart Shop,MTS,P45906,Sale,2026-07-10,2026-07-03,2026-07-03,18400.45,1.0
CT-F-99-020508,PEM107,Omni Channel,Actual,CT260121,,MTS,P46075,Sale,2026-07-10,2026-07-03,2026-07-03,24741.72,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-10,2026-07-03,2026-07-03,18400.45,1.0
CT-F-99-020506,PEM107,Omni Channel,Actual,CT260141,Contractor,MTS,P46073,Sale,2026-07-10,2026-07-03,2026-07-03,22386.72,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-20,2026-07-06,2026-07-06,18400.45,1.0
CT-F-99-020504,PEM107,Omni Channel,Actual,CT260139,Contractor,MTS,P46071,Sale,2026-07-20,2026-07-06,2026-07-06,21180.78,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-20,2026-07-06,2026-07-06,18400.45,1.0
CT-F-99-020504,PEM107,Omni Channel,Actual,CT260139,Contractor,MTS,P46071,Sale,2026-07-20,2026-07-06,2026-07-06,21180.78,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-20,2026-07-06,2026-07-06,18400.45,1.0
CT-F-99-020501,PEM107,Omni Channel,Actual,CT250221,Contractor,MTS,P46123,Sale,2026-07-20,2026-07-06,2026-07-06,19354.98,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-20,2026-07-06,2026-07-06,18400.45,1.0
CT-F-99-020502,PEM107,Omni Channel,Actual,CT260045,Contractor,MTS,P46069,Sale,2026-07-20,2026-07-06,2026-07-06,20967.66,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-08-11,2026-07-06,2026-07-06,18400.45,1.0
CT-F-99-020502,PEM107,Omni Channel,Actual,CT260045,Contractor,MTS,P46069,Sale,2026-08-11,2026-07-06,2026-07-06,20967.66,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-20,2026-07-06,2026-07-06,18400.45,1.0
CT-F-99-020503,PEM107,Omni Channel,Actual,CT260065,Contractor,MTS,P46070,Sale,2026-07-20,2026-07-06,2026-07-06,20153.52,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-20,2026-07-06,2026-07-06,18400.45,1.0
CT-F-99-020502,PEM107,Omni Channel,Actual,CT260097,Contractor,MTS,P46069,Sale,2026-07-20,2026-07-06,2026-07-06,20967.66,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-20,2026-07-06,2026-07-06,18400.45,1.0
CT-F-99-020503,PEM107,Omni Channel,Actual,CT260065,Contractor,MTS,P46070,Sale,2026-07-20,2026-07-06,2026-07-06,20153.52,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-08-07,2026-07-06,2026-07-06,18400.45,1.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-20,2026-07-06,2026-07-06,18400.45,1.0
CT-F-99-020502,PEM107,Omni Channel,Actual,"CT260045,CT260097",Contractor,MTS,P46069,Sale,2026-07-20,2026-07-06,2026-07-06,20967.66,3.0
CT-F-99-020526,PEM107,Omni Channel,Actual,CT260163 ,Contractor,MTS,P45936,Sale,2026-08-07,2026-07-06,2026-07-06,45896.25,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-20,2026-07-06,2026-07-06,18400.45,1.0
CT-F-99-020505,PEM107,Omni Channel,Actual,CT260072,Contractor,MTS,P46072,Sale,2026-07-20,2026-07-06,2026-07-06,20431.74,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-20,2026-07-06,2026-07-06,18400.45,1.0
CT-F-99-020504,PEM107,Omni Channel,Actual,CT260071,Contractor,MTS,P46071,Sale,2026-07-20,2026-07-06,2026-07-06,21180.78,3.0
RS-F-99-100001,PEM107,Omni Channel,Actual,RS260226,Contractor,MTO,P51328,Sale,2026-08-06,2026-07-06,2026-07-06,41114.52,3.0
RS-F-99-100001,PEM107,Omni Channel,Actual,RS260170,Contractor,MTO,P51328,Sale,2026-07-22,2026-07-06,2026-07-06,82229.04,6.0
CT-F-99-020505,PEM107,Omni Channel,Actual,CT260072,Contractor,MTS,P46072,Sale,2026-07-07,2026-07-06,2026-07-06,20431.74,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-07,2026-07-06,2026-07-06,18400.45,1.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-20,2026-07-06,2026-07-06,18400.45,1.0
CT-F-99-020502,PEM107,Omni Channel,Actual,CT260097,Contractor,MTS,P46069,Sale,2026-07-20,2026-07-06,2026-07-06,20967.66,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,,MTS,P45906,Sale,2026-07-08,2026-07-07,2026-07-07,18063.45,1.0
CT-F-99-020528,PEM107,Omni Channel,Actual,CT260111,,MTS,P45962,Sale,2026-07-08,2026-07-07,2026-07-07,45117.36,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,,MTS,P45906,Sale,2026-07-24,2026-07-07,2026-07-07,18063.45,1.0
CT-F-99-020528,PEM107,Omni Channel,Actual,CT260159,,MTS,P45962,Sale,2026-07-24,2026-07-07,2026-07-07,45117.36,3.0
CT-F-99-020527,PEM107,Omni Channel,Actual,CT260124 ,Contractor,MTS,P45922,Sale,2026-07-31,2026-07-07,2026-07-07,40270.8,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Smart Shop,MTS,P45906,Sale,2026-07-24,2026-07-07,2026-07-07,18400.45,1.0
CT-F-99-020526,PEM107,Omni Channel,Actual,CT260127,Smart Shop,MTS,P45936,Sale,2026-07-24,2026-07-07,2026-07-07,45896.25,3.0
RS-F-99-040006,PSS,Tendering,Actual,CTR-2026-03956,Local Utility,MTO,P1439,Sale,2026-08-25,2026-07-07,2026-07-07,3191760.0,150.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-08-07,2026-07-08,2026-07-08,18400.45,1.0
CT-F-99-020507,PEM107,Omni Channel,Actual,CT250321,Contractor,MTS,P46074,Sale,2026-08-07,2026-07-08,2026-07-08,22527.27,3.0
CT-F-99-020504,PEM107,Omni Channel,Actual,CT260139,Smart Shop,MTS,P46071,Sale,2026-07-10,2026-07-08,2026-07-08,21180.78,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Smart Shop,MTS,P45906,Sale,2026-07-10,2026-07-08,2026-07-08,18400.45,1.0
VT-F-99-010203,PEM107,Omni Channel,Actual,VT260036,Contractor,MTS,P47174,Sale,2026-07-09,2026-06-18,2026-06-18,16029.16,2.0
CT-F-99-020505,PEM107,Omni Channel,Actual,VT260036 OE260052,Contractor,MTS,P46072,Sale,2026-07-09,2026-06-18,2026-06-18,13621.16,2.0
VT-F-99-010819,PEM107,Omni Channel,Actual,VT260039,Smart Shop,MTS,P46038,Sale,2026-08-06,2026-07-08,2026-07-08,22479.04,1.0
CT-F-99-020728,PEM107,Omni Channel,Actual,CT260177,Smart Shop,MTO,P46410,Sale,2026-08-06,2026-07-08,2026-07-08,43213.11,3.0
CT-F-99-020505,PEM107,Omni Channel,Actual,CT260022,Smart Shop,MTS,P46072,Sale,2026-07-15,2026-07-09,2026-07-09,13621.16,2.0
RS-F-99-070006,PEM107,Omni Channel,MPS,RS260109,Foreign Industry,MTO,P45676,Sale,2026-10-15,2026-03-13,2026-03-13,67448.0,200.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-10,2026-07-09,2026-07-09,18400.45,1.0
CT-F-99-020530,PEM107,Omni Channel,Actual,CT260126,End User,MTS,P45966,Sale,2026-07-13,2026-07-10,2026-07-10,45852.87,3.0
VT-F-99-010722,PEM102,Omni Channel,Actual,SS260143,Inside Group,MTS,P52486,Sale,2026-09-18,2026-07-10,2026-07-10,129043.75,5.0
RS-F-99-040006,PEM107,Tendering,Actual,RS260174,Inside Group,MTO,P45877,Sale,2026-08-27,2026-07-13,2026-07-13,1650000.0,150.0
RS-F-99-040006,PEM107,Tendering,Actual,RS260186,Inside Group,MTO,P45877,Sale,2026-09-25,2026-07-13,2026-07-13,1650000.0,150.0
VT-F-99-010203,PEM107,Omni Channel,Actual,VT260036,Smart Shop,MTS,P47174,Sale,2026-07-17,2026-07-13,2026-07-13,48087.48,6.0
CT-F-99-020502,PEM107,Omni Channel,Actual,CT260045,Smart Shop,MTS,P46069,Sale,2026-07-17,2026-07-13,2026-07-13,41935.32,6.0
CT-F-99-020505,PEM107,Omni Channel,Actual,CT260072,Smart Shop,MTS,P46072,Sale,2026-07-16,2026-07-13,2026-07-13,20431.74,3.0
CT-F-99-020502,PEM107,Omni Channel,Actual,CT260175,Smart Shop,MTS,P46069,Sale,2026-08-06,2026-07-13,2026-07-13,62902.98,9.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260067,Smart Shop,MTS,P45906,Sale,2026-08-06,2026-07-13,2026-07-13,55201.35,3.0
VT-F-99-010722,PEM102,Omni Channel,Actual,SS260145,Contractor,MTS,P52486,Sale,2026-08-14,2026-07-13,2026-07-13,51617.5,2.0
VT-F-99-010722,PEM102,Omni Channel,Actual,SS260147,Inside Group,MTS,P52486,Sale,2026-09-22,2026-07-13,2026-07-13,129043.75,5.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,private company,MTS,P45906,Sale,2026-08-07,2026-07-14,2026-07-14,18063.45,1.0
CT-F-99-020531,PEM107,Omni Channel,Actual,CT260123,private company,MTS,P46162,Sale,2026-08-07,2026-07-14,2026-07-14,39956.22,3.0
CT-F-99-020507,PEM107,Omni Channel,Actual,CT260085,Contractor,MTS,P46074,Sale,2026-07-21,2026-07-14,2026-07-14,22527.27,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260067,Contractor,MTS,P45906,Sale,2026-07-21,2026-07-14,2026-07-14,18400.45,1.0
CT-F-99-020530,PEM107,Omni Channel,MPS,CT260179,Contractor,MTS,P45966,Sale,2026-09-30,2026-07-14,2026-07-14,45852.87,3.0
VT-F-99-010721,PEM107,Omni Channel,MPS,VT260067,Contractor,MTS,P45906,Sale,2026-09-30,2026-07-14,2026-07-14,18400.45,1.0
CT-F-99-020530,PEM107,Omni Channel,Actual,CT260126,Contractor,MTS,P45966,Sale,2026-07-20,2026-07-14,2026-07-14,45852.87,3.0
CT-F-99-020506,PEM107,Omni Channel,MPS,CT260141,Smart Shop,MTS,P46073,Sale,2026-10-20,2026-07-14,2026-07-14,22386.72,3.0
VT-F-99-010722,PEM102,Omni Channel,Actual,SS260149,การไฟฟ้าส่วนภูมิภาค เขต 1 (ภาคเหนือ),MTO,P52486,Sale,2026-09-20,2026-07-14,2026-07-14,283896.25,11.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Contractor,MTS,P45906,Sale,2026-07-22,2026-07-14,2026-07-14,18400.45,1.0
CT-F-99-020506,PEM107,Omni Channel,Actual,CT260141,Contractor,MTS,P46073,Sale,2026-07-22,2026-07-14,2026-07-14,22386.72,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,,MTS,P45906,Sale,2026-07-20,2026-07-15,2026-07-15,18063.45,1.0
CT-F-99-020504,PEM107,Omni Channel,Actual,CT260139,,MTS,P46071,Sale,2026-07-20,2026-07-15,2026-07-15,21180.78,3.0
VT-F-99-010722,PEM102,Omni Channel,Actual,CTR-2026-04151,Dealer,MTS,P52486,Sale,2026-08-19,2026-07-15,2026-07-15,51617.5,2.0
VT-F-99-010722,PEM102,Omni Channel,Actual,CTR-2026-04152,Dealer,MTS,P52486,Sale,2026-08-19,2026-07-15,2026-07-15,25808.75,1.0
VT-F-99-010616,PEM107,Omni Channel,Actual,VT260088,Smart Shop,MTO,P51700,Sale,2026-09-02,2026-07-15,2026-07-15,21689.72,3.0
VT-F-99-010715,PEM107,Omni Channel,Actual,VT260051,Contractor,MTS,P46029,Sale,2026-08-14,2026-07-16,2026-07-16,18003.92,1.0
CT-F-99-020507,PEM107,Omni Channel,Actual,CT260085,Contractor,MTS,P46074,Sale,2026-08-14,2026-07-16,2026-07-16,22527.27,3.0
CT-F-99-020504,PEM107,Omni Channel,Actual,CT260139,Smart Shop,MTS,P46071,Sale,2026-07-17,2026-07-16,2026-07-16,21180.78,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,Smart Shop,MTS,P45906,Sale,2026-07-17,2026-07-16,2026-07-16,36800.9,2.0
CT-F-99-020510,PEM107,Omni Channel,Actual,CT250253,Smart Shop,MTS,P46076,Sale,2026-07-17,2026-07-16,2026-07-16,26298.24,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,VSPP/SPP,MTS,P45906,Sale,2026-07-17,2026-07-16,2026-07-16,18400.45,1.0
CT-F-99-020506,PEM107,Omni Channel,Actual,CT260141,VSPP/SPP,MTS,P46073,Sale,2026-07-17,2026-07-16,2026-07-16,22386.72,3.0
CT-F-99-020507,PEM107,Omni Channel,Actual,CT260085,Contractor,MTS,P46074,Sale,2026-07-24,2026-07-16,2026-07-16,22527.27,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260067,Contractor,MTS,P45906,Sale,2026-07-24,2026-07-16,2026-07-16,18400.45,1.0
CT-F-99-020530,PEM107,Omni Channel,Actual,CT260179 ,Contractor,MTS,P45966,Sale,2026-07-24,2026-07-16,2026-07-16,59007.06,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260067,Contractor,MTS,P45906,Sale,2026-07-24,2026-07-16,2026-07-16,25879.41,1.0
VT-F-99-010202,PEM107,Omni Channel,Actual,VT260047,Contractor,MTS,P45854,Sale,2026-07-24,2026-07-16,2026-07-16,11313.0,1.0
CT-F-99-020505,PEM107,Omni Channel,Actual,CT260115,Contractor,MTS,P46072,Sale,2026-08-13,2026-07-16,2026-07-16,23845.68,3.0
CT-F-99-020505,PEM107,Omni Channel,Actual,CT260115,Contractor,MTS,P46072,Sale,2026-08-20,2026-07-16,2026-07-16,23845.68,3.0
CT-F-99-020504,PEM107,Omni Channel,Actual,CT260164,Contractor,MTS,P46071,Sale,2026-08-27,2026-07-16,2026-07-16,23845.68,3.0
CT-F-99-020505,PEM107,Omni Channel,Actual,CT260115,Contractor,MTS,P46072,Sale,2026-09-18,2026-07-16,2026-07-16,23845.68,3.0
VT-F-99-010721,PEM107,Omni Channel,Actual,VT260050,End User,MTS,P45906,Sale,2026-07-30,2026-07-16,2026-07-16,25879.41,1.0
CT-F-99-020524,PEM107,Omni Channel,Actual,CT260125,End User,MTS,P45905,Sale,2026-07-30,2026-07-16,2026-07-16,40582.05,3.0
CT-F-99-020506,PEM107,Omni Channel,Actual,CT260141,Contractor,MTS,P46073,Sale,2026-07-17,2026-07-16,2026-07-16,7948.56,1.0
